index_label,id,user,time,score,content,keywords,sentiment
982,141825363,娜样芬芳,2017-11-19 13:37,5,风景秀丽江山如画太漂亮了，美丽的九寨传奇的地方，里面特别的大去每个地方都会有班车接送逛完这里面我觉得都需要二三天去的时候很匆忙一天就拿下了,江山如画 大去 二三天 里面 太漂亮 九寨 接送 风景秀丽 班车 地方 拿下 匆忙 传奇 美丽 每个 一天 觉得 特别 需要,0.9999902157154048
983,118153250,我们去旅行吧风信子,2017-08-05 03:03,4,景区超美，人间仙境一般，来到这里，只要赞叹大自然的力量，鬼斧神工，唯一的建议就是景区增加人力，运力，因为人太多了，拥挤现象很多，我们还可以，但影响国际友人对我们的印象，影响不好。,景区 人间仙境 超美 人太多 国际友人 鬼斧神工 运力 赞叹 大自然 影响 拥挤 人力 印象 唯一 不好 力量 来到 现象 建议 增加,0.985104942083381
984,160338579,熳游轻宿旅行家,2019-06-18 13:30,0,冬天的九寨沟。九寨沟还是秋天去最美。冬天拍不出感觉来了。,九寨沟 冬天 拍不出 最美 秋天 感觉,0.9929025668570075
985,160844328,秀峰翠谷,2019-03-16 23:16,0,长海·九寨沟&#x0A;四月的长海，水位下降，但更显清透。远方的雪山清晰可见，巍峨挺拔。&#x0A;八月的长海，水位上涨，不可见底，显得那么混厚温润。山林中云雾缭绕，犹如仙境。,长海 &# x0A 水位 显清透 混厚 清晰可见 温润 仙境 挺拔 九寨沟 巍峨 缭绕 雪山 远方 云雾 山林 四月 犹如 八月,0.9999961989591564
986,113272855,M27****866,2017-07-23 18:57,4,真的是很美很美的地方！十月底去的，虽然那里很冷，虽然是独自前行，但是仍然阻挡不了我千里迢迢的跑去那里看风景的兴致！虽然冻手冻脚，虽然拍照技术很烂，但是还是忍不住一直拍美景！,美的 冻手 冻脚 很烂 十月底 千里迢迢 美景 拍照 兴致 前行 阻挡 风景 忍不住 真的 技术 一直 地方,0.9868227885427993
987,160311891,Sky1990,2019-07-07 03:14,0,2014年第一次秋季打卡九寨沟，实景远比照片好看。,打卡 2014 实景 远比 九寨沟 秋季 好看 照片 第一次,0.6135427597008843
988,153475389,携程用户,2018-02-21 16:35,5,九寨沟的自然景观绝对值得一去，因为我们去的时候是地震前，经历了这次的地震，希望九寨沟会有一副别样的风景留给人们，待到下次一定再去。,九寨沟 地震 别样 自然景观 一去 下次 留给 风景 一副 值得 经历 这次 希望 人们 一定,0.999979184364913
989,118317919,百合1203,2017-08-11 23:29,5,一直想去九寨沟天堂洲际，也是震后损毁最严重的酒店，几乎全毁。而如今的九寨沟那些景色是否依然美丽如故tiffany蓝太美丽。看来真难再去了。,九寨沟 太美丽 全毁 tiffany 震后 如故 损毁 洲际 天堂 景色 酒店 美丽 依然 严重 是否 一直,0.9999965187621477
990,118272097,lyd****ong,2017-08-10 00:30,5,九寨的水是魂牵梦萦的美。一年前的造访惊艳至今，这些照片都是电脑里会时不常翻出来看看的。为九寨祈福希望地震的损失可以降到最低，希望醉美九寨得以保存，四川加油,九寨 魂牵梦萦 里会 时不常 醉美 翻出来 希望 惊艳 造访 祈福 加油 降到 电脑 照片 地震 得以 保存 损失 最低 四川,0.9847957610197425
991,111994196,iloveteamforce,2017-07-10 22:27,5,美丽神奇的九寨！来了无悔。美的一塌糊涂。马尔代夫我去过，如果说比喻马尔代夫是离天堂最近的地方，那我更愿意比喻九寨沟就在是天堂。,马尔代夫 天堂 比喻 美的 无悔 九寨 一塌糊涂 九寨沟 去过 神奇 如果说 美丽 愿意 最近 地方,0.9987404269104343
992,109238708,devilsweety,2017-06-08 20:14,5,景色优美，值得去，就是去的时候不是丰水季节，还多景点没有开，景色还是不错的，的就是景区内的安排的问题，不能玩两天真的有点浪费。,景色 丰水 景点 景区 浪费 优美 季节 两天 不错 值得 安排 真的 有点 问题,0.9982951419676008
993,141839619,古言新语,2017-11-20 11:50,5,《九寨沟风景区》九寨六景丫字形，三条丽沟童话境。一百零八海子美，水景之王神奇景。冰川艳貌古化石，雪山瀑海藏峰林。珍稀熊猫金丝猴，瑶池宝盆植物珍。,宝盆 六景 丽沟 艳貌 瀑海藏 水景 一百零八 九寨 海子 瑶池 峰林 金丝猴 九寨沟 熊猫 童话 珍稀 之王 雪山 字形 神奇,0.9999999549230456
994,117026859,_WeCh****542376,2017-07-30 11:59,5,门票有些贵不过贵的很值得风景超棒的哪哪都是景就是特别大所以要一大早出发才行也要保持充足的体力,超棒 才行 一大早 门票 体力 风景 充足 出发 值得 保持 特别,0.9989945793290392
995,156588795,沫沫11,2018-09-08 18:01,5,景色宜人，让人感觉神清气爽，对于我们常年生活在西北的人们来说，空气真是好到爆，都想深居在这九寨的山野里，各种景点也是天赋神功，很值得去的地方,神清气爽 景色宜人 九寨 神功 深居 景点 天赋 山野 常年 空气 值得 西北 真是 感觉 来说 人们 生活 地方,0.9994342402352622
996,154322395,无言千山春自来,2018-04-09 05:51,5,漂亮得此生必去，辛亏在地震前去过看过了，美好的回忆。待了三天两夜慢慢游览。住的是沟口的喜来登酒店，很方便，慢慢走过去就到了，吃的很多川菜选。,喜来登 慢慢 辛亏 必去 川菜 沟口 此生 两夜 游览 美好 回忆 看过 酒店 地震 漂亮 三天 前去 方便 过去,0.9999999976582032
997,153728503,良辰美景hh,2018-03-06 10:48,5,寨沟位于四川省阿坝藏族羌族自治州九寨沟县漳扎镇，是白水沟上游白河的支沟，以有九个藏族村寨（又称何药九寨）而得名。九寨沟平均海拔在2000-3500米，遍布原始森林，沟内分布108个湖泊，有“童话世界”之誉。&#x0A;1992年12月14日，联合国自然遗产委员会16届会议一致通过将九寨沟列入《世界自然遗产名录》，九寨沟成为世界自然遗产。2007年5月8日，阿坝藏族羌族自治州九寨沟旅游景区经国家旅游局正式批准为国家AAAAA级旅游景区。,九寨沟 自然遗产 景区 旅游 四川省阿坝藏族羌族自治州 九寨沟县 漳扎镇 以有 何药 2000 3500 沟内 108 之誉 &# x0A 1992 12 14 16,0.999998989360319
998,118313268,此心无障,2017-08-11 20:13,5,拿“九寨归来不看水”来形容九寨沟风景区的美是再贴切不过了，能见度达七米，可以清晰见到沉在水底的钙化树枝的枯干，第一次见到什么叫水至清则无鱼。,七米 水至清则无鱼 见到 看水 沉在 枯干 九寨 钙化 贴切 能见度 九寨沟 水底 树枝 风景区 归来 形容 清晰 第一次,0.9897564121616761
999,111000404,M29****246,2017-06-24 23:55,5,九寨沟的大名鼎鼎大家都知道的，世界自然遗产、国家重点风景名胜区、国家AAAAA级旅游景区、国家级自然保护区、国家地质公园、世界生物圈保护区网络，是中国第一个以保护自然风景为主要目的的自然保护区。&#x0A;因为九个藏族村寨坐落在这片高山湖泊群中而得名&#x0A;还有九寨沟的美食也是很不错，最著名的美食就是铁板牛肉&#x0A;这边想要吃真正的牛肉，一定要去著名的美食店铺：九里香&#x0A;这是三是传承的老店，几十年的老字号&#x0A;做的特色美食超级好吃&#x0A;一定要推荐这家美食店，对于很多美食爱好者来说，这是你们的口福,&# x0A 美食 九寨沟 牛肉 自然保护区 特色美食 九里香 地质公园 国家 AAAAA 群中 著名 自然遗产 口福 自然风景 老店 老字号 铁板 村寨,0.9999999999999725
1000,109909057,M41****179,2017-06-16 16:08,5,这次的4天3晚的若尔盖九寨黄龙线，虽说行程赶，但非常的充实，欣赏草原上的牛羊群，吃无污染无添加美味牦牛肉，骑上高头大马欣赏草原风光。风景如画真不够形容九寨黄龙的美景，期待金秋十月。,九寨 黄龙 欣赏 草原 牦牛肉 风景如画 若尔盖 高头大马 金秋 无污染 羊群 骑上 美景 美味 添加 充实 行程 形容 风光 十月,0.833061731046772
1001,87877804,远山近景杯红茶,2016-09-26 09:42,5,八年前游过一次，那次是春天，这次是中秋小假，跟团，第二次旅行，虽不是九寨沟五色缤纷的季节，没有初遇时的惊艳，但依然美到找不着合适的词语形容。6点起床，6点半用餐，7点出发往景区，到时已是人山人海，队排得很长，说真的九寨沟的管理很好，交通车调度及时，秩序井然，排不了多长时就能进入，区内各站点上下车都很方便。上次旅行是阴天，这次遇上了晴好天气，看到了光鲜亮丽的九寨沟，美中不足就是游客实在太多，拍风景要抢，拍人景合一的远景照基本不可能，实在难难难。建议两日游。,九寨沟 旅行 交通车 两日游 光鲜亮丽 前游过 小假 跟团 五色缤纷 初遇 美到 点半 队排 拍人景 难难 实在 晴好 上下车 这次 秩序井然,0.9469513419293534
1002,154719579,sunshine,2018-05-05 11:38,5,虽然震后很多景点没有开放，但是真的超级美，都说九寨归来不看水，大自然的神奇之作，不加人工雕饰，美的自然。沟里还有藏族的房子，经幡随风摇曳，,经幡 看水 美的 震后 九寨 雕饰 随风 摇曳 沟里 景点 藏族 大自然 之作 神奇 归来 超级 人工 开放 房子 真的,0.9991313526490451
1003,95151335,M37****93,2017-01-16 19:59,5,真的，真的，真的特别好，特别是星宇酒店，服务特别好，设施齐全，酒店工作人员非常有耐心，有责任心，对客人的要求一一满足。总之下次到九寨沟还是会入住星宇。另外这个套餐和划算，亲们，冬天的九寨也是很美的。,星宇 真的 酒店 特别 亲们 美的 九寨 责任心 划算 套餐 九寨沟 入住 下次 齐全 耐心 一一 冬天 设施 客人 工作人员,0.9989174510428432
1004,157103739,_WeCh****575758,2018-10-29 15:38,5,九寨沟的景色非常美，九寨归来不看水，当之无愧，希望九寨能够早点重新对外开放。,九寨 看水 当之无愧 九寨沟 早点 对外开放 景色 归来 重新 希望 能够,0.9974611477750506
1005,154784234,M11****273,2018-05-09 19:17,5,很美，人生必须去一次。夏天很凉快。,凉快 夏天 人生 一次,0.9921669347419605
1006,117035895,M12****629,2017-07-30 21:13,5,这里美得让人陶醉，大自然的天然景色，无尽感慨。去过九寨沟的人都会有想去第二次得想法，每个季节都有它不同的美，秋季是旺季，五百缤纷得色彩，美得就是一幅幅画。,一幅幅 缤纷 无尽 九寨沟 陶醉 大自然 旺季 去过 景色 五百 秋季 感慨 色彩 季节 想法 第二次 天然 每个,0.9999999998126932
1007,160318617,乐天长风,2019-06-02 19:27,0,九寨沟真的不需要任何P图都是大片,九寨沟 大片 真的 需要,0.9364135417344455
1008,155261362,wentming,2018-06-14 06:14,5,九寨沟，自然景色宜人，美不胜收，真可谓是人间天堂。,美不胜收 人间天堂 景色宜人 九寨沟 可谓 自然,0.9998211336367572
1009,153533446,ston****2303,2018-02-23 15:27,5,人间仙境，排队的人总是很多，连买票都要排很长的队。在网上买票方便快捷，取票后就能入园。省去了排队的时间。取票机都有指示牌，容易找到,买票 排队 人间仙境 取票 入园 取票机 指示牌 方便快捷 省去 很长 网上 总是 找到 容易 时间,0.10446305821350055
1010,96521591,M23****911,2017-02-02 20:31,5,虽然是淡季，还是不错的，价格便宜，人也不多，夏天来一定会更美的，我家女儿说五彩缤纷的水，太美了……一天想都玩下来，时间有点紧张，景区内只有一个餐馆，我们是买的泡面带的开水进去的，这样很方便！,泡面 美的 价格便宜 五彩缤纷 餐馆 淡季 开水 景区 我家 夏天 方便 不错 紧张 女儿 有点 一天 下来 一定 时间 一个,0.9735298748822767
1011,155268251,102****066,2018-06-14 19:54,5,九寨沟依然美丽，但真的不建议现在去，一是地震造成的损坏还有滑石滑坡威危险，二是90%以上商家不营业，三是可看景点少。还是等2020年全部修复再去吧。,90% 2020 滑石 滑坡 九寨沟 景点 损坏 商家 修复 地震 美丽 三是 营业 危险 二是 一是 真的 依然 建议 造成,0.2155257004010922
1012,152418815,龟龟蔡,2018-01-03 10:30,5,九寨沟是中国旅游景区中必去的一个地方，5A级景区中最值得去的地方，现在周边都配套完善，在沟口都有大把的酒店，飞机、大巴都能很轻松的到达沟口，购票有了网络和自助购票机后，进入园区都很方便了。,购票 沟口 景区 中必 5A 机后 大巴 自助 九寨沟 园区 地方 周边 酒店 配套 轻松 到达 旅游 方便 网络 值得,0.9985756952926405
1013,117054197,_M15****5305,2017-07-31 15:00,5,十一月初去的九寨沟，稍微有点寒冷，但是景色还是非常的美，各个瀑布水量都还充足，尤其是珍珠滩附近，简直美绝了。不过五彩池的水那时候看不到很多种颜色，而且水量不多。总之九寨沟是很值得去玩一天。,九寨沟 水量 五彩池 初去 美绝 种颜色 珍珠 景色 十一月 看不到 稍微 瀑布 寒冷 充足 值得 有点 一天 尤其 附近,0.9996799645397942
1014,154667871,sunshine,2018-05-02 20:52,4,很美的自然风光，虽然是震后还没有完全开放，很多漂亮的景点不能看，但是就这仅仅开放的几个小景点就可以窥见九寨沟的神奇。期待以后完全开放后再来一次。,开放 景点 美的 震后 窥见 自然风光 完全 九寨沟 神奇 漂亮 期待 几个 一次 以后,0.9999987240554369
1015,154757537,郑州空谷幽兰,2018-05-07 23:40,5,九寨沟的风景优美，特别是海子让人惊艳，水的颜色清澈纯净，呈现出碧绿或碧蓝等五彩的颜色，与蓝天白云，青山绿树，高耸的雪峰互相辉，非常漂亮，这独特的风景值得你去欣赏。,颜色 蓝天白云 碧蓝 惊艳 海子 绿树 风景优美 五彩 碧绿 九寨沟 雪峰 青山 纯净 高耸 清澈 风景 欣赏 呈现出 漂亮 独特,0.9999999994997888
1016,159079824,哇妹陈十一,2019-04-26 13:10,0,九寨沟&#x0A;九寨回来不看水，确实有点惊艳。九寨沟各个季节景色不同，某些人还专门一个季节来一次，也是豪！门票真心贵，车费90还得另外付。,九寨沟 季节 &# x0A 看水 90 九寨 车费 惊艳 门票 真心 景色 专门 确实 有点 回来 一次 一个,0.9988045782245016
1017,154328830,惠新西街南口,2018-04-09 11:47,5,现在景区里面有专车，十多人一辆，每个车里有一个导游，沿途讲解，但是因为跟团所以时间稍稍有一点紧，每个景点下车照相的时间也不会特别的长。整体玩的还好。值得一去，但最好的时候还是十一后去，那时候人少而且景色相对好一些。地震以后火花海阵亡了，破损比较严重，挺遗憾没看到~,跟团 每个 十多人 专车 导游 比较严重 人少 破损 火花 景点 车里 讲解 一去 照相 阵亡 时间 下车 景区 沿途 景色,0.9999974721344062
1018,153195428,M67****08,2018-02-07 07:45,5,还是地震之前去的，景色很美，水特别的湖蓝色，清澈见底，我们是办的自由行，有足够的时间在景区玩，一天之内2条线都玩了个遍，特别庆幸当时能赶上那个Y形线路的左侧末班车，把整个景区都走了一遍，回家没多久就地震了，可是美丽的景色永远在我❤里了,景区 景色 地震 条线 清澈见底 没多久 末班车 特别 庆幸 左侧 蓝色 赶上 线路 美丽 之内 一遍 足够 永远 回家 自由,0.9999999999997118
1019,117023176,weni8866,2017-07-30 09:00,5,本来只报着到此一游的底气去到九寨，看看水，树，山，结果，没想到会这么漂亮，以致于晚上睡觉之前，眼睛里浮现的都是美水。美翻,到此一游 只报 美水 美翻 九寨 以致于 底气 浮现 睡觉 漂亮 没想到 晚上 本来 看看 之前 眼睛,0.9994679281171368
1020,113308778,世界美食游走达人,2017-07-26 10:14,5,来九寨，是绝对正确的选择！那山、那水、那人，都是一道动人的风景，舍不得这里的美景，放慢奔腾的脚步，在川大地上温柔地拐弯，留下流连弯转的身影才继续前行！所以，旅途中的人啊，请放缓您匆忙的脚步，好好感受四川藏区的魅力，邂逅旅途中美丽的风景。,旅途 风景 脚步 那山 那水 弯转 九寨 藏区 流连 邂逅 拐弯 美景 奔腾 放慢 动人 匆忙 前行 魅力 舍不得 温柔,0.999999999999517
1021,113307508,113****587,2017-07-26 09:49,5,我们从成都租车一路自驾而行，路上风景迷人，路稍稍有点窄，要注意安全，九寨沟景色美极了，真心值得一去，但好像景区内游览车管理混乱，根本不用花90园买票，进去就是一顿挤啊！自驾游棒棒哒,风景迷人 棒棒 游览车 美极了 90 管理混乱 租车 自驾 自驾游 注意安全 买票 九寨沟 一去 真心 景区 景色 而行 稍稍 一顿 成都,0.9945999048001067
1022,109849754,雪丶丫头,2017-06-12 11:35,5,风景很美：水，特别清澈让人我看了心情舒畅，&#x0A;山，给人不一样的感觉而且还能看&#x0A;见山顶的雪景很漂亮更是拥有各&#x0A;种植物,&# x0A 雪景 心情舒畅 很漂亮 清澈 山顶 风景 更是 植物 感觉 拥有 特别,0.9999992984444844
1023,105491417,D88****68,2017-05-09 08:02,5,九寨的水与天、山与树组成了人间的天堂！只有亲临其境才能体会如画的自然景观。周美丽导游是我们见到的最优秀的导游，热情、风趣、细心。一路的讲解了解到了羌族、藏族的文化。还有大巴司机马师傅的一路照顾和护航！感谢！,导游 亲临其境 一路 如画 九寨 大巴 风趣 羌族 自然景观 护航 讲解 细心 天堂 藏族 体会 感谢 人间 师傅 照顾 美丽,0.9999999894303097
1024,93068926,yepingna,2016-12-08 14:06,4,九寨沟真的美，全部原图无PS无滤镜，手机拍的！只是早上七点到门口已经是人山人海了！我们国家并不缺乏美丽的地方，缺乏的是可以让人轻松度假的地方！以个人浅见，旅游人口造成的拥堵和在景区放松的心态是国内旅游景点极其稀缺的一点。不过越来越规范的管理，我也相信未来这些会成为比国外更会让人向往的地方！&#x0D;&#x0D;如果真的要去九寨沟，我建议就自己慢慢的欣赏美景，不要跟着人流走，不要带导游，美景是靠自己发现的,&# x0D 美景 九寨沟 地方 原图 缺乏 PS 滤镜 真的 浅见 七点 旅游景点 导游 人山人海 更会 拥堵 度假 稀缺 人流,0.9999994289425059
1025,157143644,M21****378,2018-11-04 19:49,5,"好美啊,简直像在童话世界里呀！山清水秀,像世外高人隐居的地方,好像刘亦菲版的神雕就是在那里取景的。",好美 刘亦菲 神雕 取景 山清水秀 童话世界 世外 高人 隐居 好像 地方,0.9999814565672057
1026,116999428,M22****0110,2017-07-28 23:26,5,非常值得！如果要有建议的话，就是将旅游线路再优化一些！现在的线路感觉一天很紧张！美景得有好的旅游产品来支撑！另外，午餐不行，这是该景点最应考虑的事情！！！！,线路 旅游 最应 午餐 美景 景点 优化 不行 紧张 值得 支撑 感觉 一天 建议 考虑 事情 产品 一些 现在,0.822051798881244
1027,108955675,110****173,2017-06-05 22:59,5,之前看攻略一直以为要两天玩，其实根本不需要。不知道为啥要推荐两天。坐着巴士车在里面玩一天足够了。景色真的美啊！九寨归来不看水，绝对的同意。门票还是很贵的，所以真的不需要两天了。,两天 看水 真的 巴士 九寨 攻略 需要 门票 为啥 景色 归来 足够 同意 里面 以为 推荐 根本 一天 之前 一直,0.9741178093801977
1028,161095841,景洪玛雅,2019-03-01 11:42,0,九寨沟不愧是人间仙境，每个海子的景色都让人惊叹，黄龙的风景也很好。2017年8月地震的前一天去的，第二天离开就地震了，也算福大命大了~,地震 人间仙境 2017 福大 海子 命大 黄龙 九寨沟 不愧 惊叹 前一天 景色 风景 第二天 每个 离开,0.9999848264119043
1029,121298592,语溪,2017-09-13 22:31,5,"冰雪九寨～九寨沟的冬季就如同艺术大师绘画的一幅经典之作。瀑布与湖水冰清玉洁，仿佛行走在梦幻般的童话世界。人在画中,画留心里，回味一生。",画留 冰清玉洁 童话世界 梦幻般 艺术大师 九寨 经典之作 回味 九寨沟 冰雪 行走 湖水 一幅 瀑布 绘画 冬季 如同 仿佛 一生 心里,0.9999999998118523
1030,154831065,天涯乐逍遥,2018-05-13 10:08,5,黄山归来不看山，九寨归来不看水。任何时候，九寨沟都是人山人海，好在景区面积很大，呈Y字型，来回要五十多公里，要坐环保车。车的调度还是很快，等的时间不长。,归来 环保车 看山 看水 五十多 九寨 字型 人山人海 九寨沟 黄山 调度 景区 来回 公里 很快 面积 很大 时间,0.9945450757987566
1031,155390910,77****722,2018-06-24 07:49,5,九寨归来不看水，美景名不虚传和95年首次去基本上没有差别，不过路好开多了，就是门票价格太高。,看水 95 开多 门票价格 九寨 名不虚传 美景 太高 归来 差别 首次,0.9963970703751933
1032,111164675,潮水1319,2017-07-06 10:35,5,太美了！九寨归来不看水不是浪得虚名！美的风景让我不相信这是真实的！静海，熊猫海，长海，剑竹海，太多太多了都看不完了！等到秋天时候再来看看有不一样的风景,风景 竹海 看水 浪得虚名 美的 太多太多 看不完 长海 静海 九寨 熊猫 归来 秋天 真实 相信 看看 这是,0.999501198622441
1033,155049141,M14****276,2018-05-28 16:09,4,很漂亮。不知道是不是第一次去觉得很神奇。冬天去的。中午热，早晚很冷。建议带多点干粮，里面卖东西比较贵。最好早上去。因为游玩时间比较长,卖东西 很漂亮 比较 游玩 多点 干粮 神奇 早晚 早上 冬天 中午 是不是 最好 第一次 里面 建议 觉得 时间 知道,0.6250186890302378
1034,156968038,呆呆的呆kitty,2018-10-13 18:59,5,美非常值得去那里景色怡人非常好,怡人 景色 值得,0.9998486371927501
1035,154790808,敢与源嘟争宠的小小凯妈咪,2018-05-10 10:52,5,没去之前总觉得门票很贵，可是去了之后真的不虚此行，是去过的最美的地方，可惜去了一两个月后就地震了，希望你们能看到不一样的风景,不虚此行 最美 门票 一两个 去过 风景 地震 可惜 真的 希望 之前 看到 觉得 地方 之后,0.9847614657135549
1036,113265095,_WeCh****869093,2017-07-23 08:21,4,景色很美，不过感觉有点单调，玩一圈很累。还是感觉门票有点贵。九寨沟的海子比较好看，景色也是挺值得一看的，就是人太多了QAQ。,景色 人太多 QAQ 值得一看 感觉 有点 很累 海子 九寨沟 单调 门票 一圈 好看 比较,0.9999807591816842
1037,112123563,205****330,2017-07-13 19:28,5,九寨沟是5A景区，规划设计有序，景色很美，认认真真玩一天也玩不完，期待以后再来，就是有点遗憾，停车乱收费，停了7小时，收费50元，而且没有发票。,5A 50 乱收费 认认真真 规划设计 发票 九寨沟 停车 景区 景色 有序 遗憾 收费 期待 小时 有点 一天 以后,0.9314512796582836
1038,141560251,elsashen0529,2017-11-04 08:00,5,throwback2007solobackpackingtripinsichuanchina.whatawonderfulview,throwback2007solobackpackingtripinsichuanchina whatawonderfulview,0.5
1039,121234450,300****287,2017-09-10 07:09,5,九寨之水天上来，盈盈一脉似瑶池。古时仙女沐浴处，惠存人间深山中。去吧，朋友们!去欣赏大自然神奇的鬼斧神工吧！去领略我们伟大祖国的壮美河山吧！,一脉 惠存 伟大祖国 深山中 壮美 鬼斧神工 九寨 河山 瑶池 盈盈 领略 之水 仙女 沐浴 古时 大自然 神奇 欣赏 人间 天上,0.9999935750166095
1040,118145640,奥斯卡GG,2017-08-04 18:30,5,一年四季都值得去的地方，海子水倒影出来的美景，行走在湿地公园里面，心旷神怡，如果可以的话，建议请位景区导游陪同解说一下。,请位 心旷神怡 海子 倒影 导游 湿地 一年四季 美景 解说 陪同 景区 行走 公园 值得 里面 建议 一下 地方,0.9997793705084398
1041,110992146,M48****481,2017-06-23 23:01,4,风景不用说了！就是里面真得很大！如果想要细看得话，一天感觉不够！另外去的时间最好为9，10月份，那时水源充沛，季节海才出现，风景也才是最美！,风景 得话 10 海才 最美 细看 充沛 不用说 水源 想要 季节 不够 最好 里面 感觉 一天 很大 月份 时间 出现,0.9997935063753467
1042,95073410,_M13****3646,2017-01-11 20:09,5,冬天的九寨沟虽然没有平时那么绚丽多彩但是却多了份宁静。我更喜欢白雪衬托下的海子，蓝的透彻。冬季属于淡季，景区人不多，门票80元。但是我们12点去熊猫海那里的班车就停了，很遗憾没去成。还有那么大个景区居然没有专门的停车场，停车很不方便。但是景区本身还是很赞的，原生态，保护的相当好。,景区 人不多 80 12 点去 很赞 原生态 绚丽多彩 海子 班车 衬托 透彻 停车场 九寨沟 熊猫 淡季 门票 宁静 停车 白雪,0.9999885168702568
1043,94155969,丑丑520,2016-12-25 09:37,5,四川最出名的景区是哪里，肯定是九寨沟。得天独厚的自然风光，一年四季，季季不同的美景。流水与林木相交，水一会蓝色，一会绿色，甚是好看。景区里一个风景点一个公交站台，可以在里面随意坐车，一天也足够看完所有景点,景区 一会 季季 风景点 自然风光 站台 坐车 一年四季 美景 九寨沟 景点 公交 出名 相交 林木 流水 好看 蓝色 随意 绿色,0.9994560669562145
1044,91032281,无疆行,2016-11-04 14:55,5,九寨沟，星期二去的，还下着雨，游客依然如织。5点半出发，7点到了景区前几公里开始堵车。8点进停车场，停车收费60，在全国绝对是最贵的。景区票价310一位，不便宜。买票排队，进入景区排队，上车排队。大巴直接带到原始森林，可以慢慢走着看风景，也可以坐大巴每一站下车观景。箭竹海，熊猫海，珍珠滩，诺日朗瀑布，每个景点都美轮美奂。在诺日朗转车去长海，看看独臂老人柏，再拥挤着去看五彩池。往回走还有很多美景，犀牛海，老虎海，树正群海，都是美得不要不要的。虽然下着雨，不过瀑布更漂亮了，很是震撼。下雨拍照会有影响，照片效果会差点，但是九寨沟的美会永远留在心中。九寨沟，等到漫山红叶，会再来！,九寨沟 景区 排队 诺日朗 下着雨 大巴 瀑布 转车 五彩池 点半 点进 60 310 美轮美奂 树正 群海 美会 如织 漫山 长海,0.9999999999576559
1045,89987135,daicyshen,2016-10-19 20:56,5,据说2016年九寨沟的最佳观赏时间为10月22日，我们是17，18日游览了两天。我们在九寨沟最美的时节来到了这里，世间最美的地方。游览九寨沟的游客我自认为可以分为三种：1.普通游客，到此一游，按照景区的安排，可以一天内将主要的景点游览完毕。7:00就在景区门口排队，大约17:00-18:00可以游览完毕。2.资深游客，希望能够合理安排体力，不要太赶行程的，可以在沟内住宿一晚。行程安排与团队错开，以便欣赏到相对游客较少的美景，同时领略藏族风情。3.摄影师游客，因为阳光对照片的影响，以及旺季游客汹涌，只能用时间去用心琢磨了。树正寨（九寨民俗文化村）内有原著藏民提供的民居客栈，房价通常包含早餐和晚餐）。但是九寨沟的门票有效期是一天，所以理论上第二天需要补票。下午15:00之后，团队都开始撤退了，此时的长海，箭竹海游客都很少。树正瀑布至芦苇盆景滩的景色都非常优美，且游客相对较少，值得漫步游览。,游客 00 游览 九寨沟 17 18 最美 景区 行程 团队 完毕 到此一游 2016 10 22 太赶 沟内 树正寨 15 树正,0.999999991508992
1046,154266453,爱美妙,2018-04-05 23:15,5,古诗有云，九寨归来不看水，这次真的领略到了了九寨的神奇，很庆幸自己在地震前和闺蜜去了这个神奇的地方，我们是自由行，感受到了大自然鬼斧神工！,九寨 神奇 有云 看水 闺蜜 鬼斧神工 领略到 古诗 庆幸 大自然 归来 地震 感受 自由 真的 这次 地方,0.9999999992469604
1047,155005341,米哈斯哈伦,2018-05-25 15:19,5,这次真的去了九寨沟三天行程。发几张照片给你们看看。美丽的九寨沟。照的不好。❤,九寨沟 发几张 行程 照片 美丽 三天 不好 真的 这次 看看,0.35449647370397375
1048,154990937,_WeCh****935848,2018-05-24 17:33,5,玩的很开心，虽然九寨沟不再像从前完美，但瑕疵美反而更显独特。与此同时，随行解说员小谢也很好，照顾大家的同时给了我们很多防被宰的中肯意见，凡事也是亲力亲为，全程没有购物，都挺好的,解说员 亲力亲为 中肯 小谢 瑕疵 更显 九寨沟 随行 凡事 全程 开心 购物 完美 照顾 从前 独特 意见,0.9999994173490347
1049,117049640,M22****5602,2017-07-31 11:31,5,惦记九寨沟很久了，这次终于如愿以偿，所谓“九寨归来不看水”真的是名副其实，太美了，总算是对得起长途跋涉了。不过暑假人有点多，可以等到淡季去，人少景才能更美。,看水 人少景 更美 九寨 长途跋涉 如愿以偿 惦记 暑假 对得起 九寨沟 名副其实 淡季 归来 总算 所谓 真的 有点 这次 终于,0.9999958065186271
1050,111995927,当地向导银川小李,2017-07-10 23:10,5,九寨沟风景很好、分两个季节去都很漂亮、六月份景色不错、10月份景色最美人又太多、我喜欢这里的风景、我们西北来这里看景色很美、,景色 风景 10 六月份 很漂亮 最美 九寨沟 季节 不错 西北 喜欢 月份 两个,0.9999999993084843
1051,152342054,小小阿丑,2017-12-29 15:33,5,去年10月去的，人山人海！一个多小时排队买票一个多小时进站上车。物有所值，风景无限好！就去了一天，要是两天就好了，玩得更尽兴点。今年地震了，风景不再，不知道什么时候再去一次。,一个多 风景 10 小时 物有所值 进站 玩得 尽兴 人山人海 买票 上车 排队 无限 地震 两天 去年 一天 一次 今年 知道,0.9999339147644013
