id,user,time,score,content
112123237,_CFT0****5403,2017-07-13 18:18,5,美到窒息第二次来到九寨想玩四次每个季节都来一遍真的特别美
111838936,E21****559,2017-07-07 23:47,5,童话世界，人间天堂，让我们享受吧&#x0A;还有九寨沟的美食，不能错过的额，著名餐馆九里香，更加不能错过的，冷锅鱼，味道超级好的，不能错过啊
108878522,大脸哆哆,2017-06-04 02:36,5,真心值得去的地方就是成都过去车程太漫长了九寨沟夏天特别适合看水这里的能见度很高孔雀海美的不像话啊随便拍都好看只是镜头无法展现出它的美
108672286,甲乙丙丁午己庚辛,2017-06-02 10:05,5,有句话说九寨沟归来不看水，九寨沟的水确实漂亮，很蓝，池底看得一清二楚。九寨沟人超级多，不管什么。一年四季看的景色不一样。里面有景区交通，可以做到景点了再下来走路游览，里面蛮大的，至少要一天时间游览。备点干粮。
89168753,露露露儿g,2016-10-04 18:15,4,值得去，前提真的要做好走远路的心理准备啊！！而且温差挺大的早上去还结霜下午就超级热我是国庆去的，人挺多的风景确实很漂亮就是每个景点下车都要走挺久的才能看风景早上7点进园区，差不多走路都用了整天不过风景很舒服赏心悦目。不得不说一句，里面的环保做的真的很好！
113326145,189****5710,2017-07-26 18:01,5,九寨归来不看水，终于明白，真的是其他任何地方的水都无法媲美的，真的一定要来一次九寨，绝对让你不虚此行，我去了三次九寨沟，每次都是震撼，每次都觉得无语伦比的美，感叹祖国的大好河山！
141510931,kakarobi,2017-10-31 21:57,5,非常值得去感受美丽自然风光，享受大自然的馈赠！每次去都很快乐！特别记忆是碰巧看到一只可爱的松鼠，亲自为了一块小食品。下次再约朋友自驾游！
122247367,还在路上的人,2017-09-23 12:47,5,中国最知名的风景名胜区，世界自然遗产（世界地质公园），在全球享有盛誉，这里的秋天最迷人，被世人誉为“童话世界”，五色斑斓的湖泊与层林尽染的彩林令游人心醉。
111072520,范德萨发,2017-06-29 16:04,5,九寨沟真的是太美了景色超级美&#x0A;还有这边的美食超级好吃&#x0A;推荐九里香餐馆的铁板牛肉，冷水鱼和青稞酒，很不粗uo
118294803,Amy喜乐,2017-08-11 00:36,5,老照片，怀念九寨，现在大地震后，很多景色都不在了，心疼。那时九寨天高云淡，风轻轻拂过，水面微波阑珊，多么怀念那悠闲的时刻，五彩池那清澈见底的蓝色湖水，树木静静躺在水底，一切这么安详。
155259886,申纳克巴德曾巩,2018-06-13 23:17,5,很漂亮，就是很难得去，机场要坐2个小时的车
156275852,BBBBHH,2018-08-23 23:41,5,"九寨沟游记《西游记》片尾拍摄现场就是在四川的九寨沟完成的，那就是珍珠滩瀑布。珍珠滩瀑布是《西游记》片尾拍摄现场,瀑布宽约200米,落差最大可达40米,瀑布冲进谷底,吼声如雷,卷起千堆浪花,气势恢弘,蔚为壮观,是九寨沟所有激流中水色最美,水势最猛,水声最大的一段.站在瀑底往上看,瀑顶照例是平缓的,如翻炒卷的浪花朵朵盛开在悬崖陡壁上.一入九寨沟风景区,满眼都是一洼洼绿莹莹、清澈见底的海子.有薄薄的阳光斜射在水面上,泛着光、眨着眼,一漾一漾的,像闪着光华的绿色宝石,可宝石又哪里有如此灵动飘逸呢.风轻缓地在平静的水面上滚过一层层褶皱,像初生婴儿的额,透着新鲜、明媚和希冀.眼长了翅膀,生生就黏在了这片青山碧水铺成的画卷上,一处风景就是一声惊叹呵,心里眼里都是满满的喜欢.从没见过的绿,从没见过的清,即使闭了眼,满脑子也是绿油油的,水里有悠悠的水草,有自然造化形成的形态各异的生物钙化醮和碳酸钙沉淀物,落在世人的眼里,便成了盆景滩、火花海、卧龙海、老虎海、犀牛海、天鹅海、熊猫海、五花海等景观.水舞起来的样子才好看呢!树正瀑布是进入景点后看到的第一个飘逸灵动的精灵.上游的湖水沿滩漫流,分成无数股水流,倾泻而下,水雾四散,碎金断玉般,构成了神采飘逸,气度雍容的一片水帘.瀑布跌落后,撒着欢向下游跳去,落差和水的冲击推动下游磨房和转经房的木轮,凭添了几分生动."
154693380,_WeCh****963905,2018-05-03 19:06,3,地震过去好久了，断壁残垣、塌陷狼藉还是随处可见。景区不接待散客，想进去玩只能报团，而且每日限客两千，还得提前好久预定，没事先做功课的只能白跑——比如说我……沟口冷冷清清，宾馆便宜吃饭费劲，沟口区域到处大兴土木，貌似要大干快上，重塑形象。九寨的设限便宜了黄龙，进不去的为了不枉费奔波都不那了——信了你的邪，5A景区难道就是要游客花三百块去看干塘底和裸河床嘛，可能是地震的原因，隔着小两百公里的黄龙都成那样了，处于震中的九寨能好到哪儿去——“一切以实物为准”，这可不只仅仅是说方便面，要去没去的朋友谨慎了……
153912980,M26****2019,2018-03-19 16:09,5,这次九寨沟旅行是跟两个朋友一起来的。真的感叹大自然的鬼斧神工，九寨沟里景色很美。幸运的是我们赶上了雪景，玩的很尽兴。沿途的导游都很热情，服务态度很好，尤其是带领我们的寇导，人漂亮说话也很幽默风趣。我们还去了藏家做客，藏家土火锅和烤肉很好吃喔。下次如果有时间我们还是会来的。期待秋天里九寨沟的美景。
153440004,_CFT01****9191559,2018-02-20 15:29,5,16年10月份去的。小学课文里学过九寨沟，真的到了九寨沟的时候才知道每走一步皆是风景是什么样的体会，大自然太神奇，赋予了九寨沟如此美轮美奂的景色。树在水中生，水在林间游，鸟在水底飞，云在水中游。水清澈见底，山绵延不绝，树层峦叠嶂，还有一百多个大大小小的海子和瀑布群，真心感叹大自然的鬼斧神工！
111815174,_WeCh****15043,2017-07-06 22:34,5,这是我第二次来了，两年前的冬天来过一次是跟团来的，当觉得这是我看过山水最美的地方，风景如画，随机一拍都是一幅山水图所以这次就带家人也来感受一下，不过这次来有点遗憾，一直下雨有的影响了心情，很多海子都没看到想看到的景，不过瀑布还是很不错
111034066,186****0221,2017-06-27 00:36,5,真的是“九寨归来不看水”，九寨沟的海子碧蓝澄澈，各种激流浅滩密布在深山里，沿着栈道步行才能体验到沿途的美景，几道著名的瀑布气势壮观，藏寨村落别具风情，藏民的各种小纪念品性价比也很高，物美价廉质量上乘适合作为伴手礼馈赠亲友
107235580,M18****506,2017-05-17 17:06,5,九寨沟还是很美很美的！黄龙5月还没到丰水期，有点可惜，腿快走断了，虽然索道上，还是要走将近7公里路才能到出口的，这可是海拔3000多啊，走500米都感觉很远了，又不能用跑的，不然早高原反应~~建议提前喝氧水，然后山上再买氧气罐，走的喘了吸两口，有效避免高原反应，不要省钱！九寨沟玩两天是必须的，当然想走马观花全程坐车的一天够了。我差不多走了很多，很多小景点没站点，走里面那天专门走路的道可以细细体验九寨沟的美，随便走一处都是风景。
89122933,AlexQX,2016-10-02 10:02,5,10月1号进沟，正好赶上国庆旺季，进景区时人很多，不过二楼网络取票处也要稍微排一下队伍。本来在天堂洲际可以取票，不过不巧机器维修。沟内公交车排队太长，果断VIP包车了。另加210元每人。不过后来感觉很值，行李可以放车上，有专职导游陪一天，不用挤公交，整个过程不累。九寨的山水很美，尤其是水，很巧，我们去的一天晴朗，前一天晚上还下雨。微风，看到很多美景，特别是山水植被的倒影，水中树珊瑚，瀑布，不同高度和角度看同一个海子的景色也不同。来九寨沟游玩看山看水就行，休闲度假，亲近自然，心态最重要。
74660088,E28****20,2016-06-15 11:40,5,除了票价及观光车收费有点高，其他都没的说，是我去过的国内景点最值得一去的，景区管理也很完善，汽车站的票可以网购，在汽车站那都有取票机，景区门票在住宿的路上都有取票机，我们去的时候正好在高考进行时，所以把一帮熊孩子也挡住了，客流量1.7w还不算拥挤，浏览时错开人群浏览，四点多景区就从上往下赶人了，早上最好起早七点好达景区是个不错的选择。自备水和吃的，自拍杆，热的时候需要帽子，穿厚外套就好，羽绒服六月这个天还不至于。最后想说这么美的景区需要大家共同守护，请最好不要随地扔垃圾，随身携带塑料垃圾袋，我看到有一个瓶子在水里真的觉得很煞风景，而且清理的叔叔阿姨也很辛苦。
111816428,又yo又,2017-07-06 22:16,5,因为是冬天去的，所以门票很便宜，虽然有一些地方不能去，不过还是很漂亮，九寨沟一年四季的景色都不一样，值得去，最后一张给大家看看黄土梁的景色
111081942,6花朝月夕8,2017-06-30 04:31,5,诺尔盖大草原，这里海拔3194米，找到这个文艺小清新的客栈，真喜欢[玫瑰]坐在三楼的阳光屋里，望着远处的大草原和连绵起伏的山坡，蓝蓝的天空，☁️☁️朵朵，听着鸟儿在鸣叫，惬意……
154231265,北京恩老头,2018-04-03 14:06,5,震后恢复还算可以的(部分景点开放)，初春时节，天气变化较快，温差较大，一天能经历雨雪晴天，景色依旧，一年四季，各有千秋，应该秋色最佳！
112172717,M82****57,2017-07-17 21:21,5,非常美，到了景区后会分流，这样人就不会太多了！上传了自己拍的照片，美的没话说！建议要坐观光车！这样一天都能玩下来！90值得的！提醒游客要看天气哟，会冷的！
160314853,诺伊豪森王仙芝,2019-07-22 09:40,0,快来看，就是这么美丽。你还不来？
141900086,Ziggy,2017-11-24 12:39,5,去了这么多地方，九寨沟永远是我心目中无可取代的No1，是我魂牵梦绕的地方，是我去了一次立刻再想去第二次的地方。自己的故乡能有这样世界级的景点，很骄傲！期待浴火重生的那一天！
155516238,203****522,2018-07-05 12:18,5,人间仙境，至真至美，大自然的杰作
156039709,w-31com,2018-08-07 00:38,5,来四川一定要到九寨，夏天来凉爽，景色美，什么叫人间仙境，看了九寨的景色才能体会。不过要有思想准备，会比较辛苦。但是景色真的非常美！
155254453,_WeCh****311060,2018-06-13 17:43,5,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好
117063502,M26****954,2017-07-31 22:49,5,九寨沟的水颜色碧绿，清澈见底，水底大多倒伏了许多树木，给人残骸遗迹的感觉，夏天的九寨没有惊艳的感觉，最好还是秋季来，树叶变成黄的，红的，配上碧绿的水，那时才是最美的时光吧
154606683,Millie1908,2018-04-29 17:24,5,九寨沟超级美，强烈推荐去看看！都说黄山归来不看山，九寨归来不看水，真是有道理的。水很清澈，山里风光很美，随便一拍就是美景。冬夏的景色都很美，但是冬天下雪会封山，要注意安排行程。
154051564,只爱自驾,2018-03-22 12:46,5,每个季节都去过，不一样的风景。夏、秋最美。景区太大了，一天时间比较紧，人很累，如果2日游性价比就不高了，景区停车收费贵，50元，
153733453,138****2340,2018-03-06 17:10,5,很值得去，去了九寨沟看山不是山，看水不是水的感觉。很美，一次地震不会夺走它的美丽和神奇，反而让我们更加期待大自然又一次让它更美更神奇，期待再次出发。
118294964,E01****20,2017-08-10 23:46,5,九寨沟风景区门票是在携程上预订的，还订了送票服务，非常棒！刚到酒店送票的工作人员就到酒店大厅等我拿票了，服务非常到位，沟里风景非常美，太棒了！推茬！
118168173,M30****265,2017-08-05 19:52,5,风景优美！特别是九寨沟是非常值得一去的地方！有人在画中游的感觉。对于生活在重庆的我来说就是伙食有点不习惯。以后去记得带瓶老干妈。
156823177,miaococo,2018-10-03 15:29,5,非常美丽的景区，整体管理也非常好！景区里的交通车非常方便，服务人员也很热情，态度好，很有耐心！！每个景点都各有特点，尤其是水，让人流连忘返！！非常值得推荐去的地方！
121075783,186****8881,2017-09-02 10:11,5,九寨归来不看水！可惜8.8地震把诺日朗瀑布给毁了！的确是个好地方，休闲避暑，风景如画！有时间建议多住几天慢慢游玩！避开暑期旺季，人少轻松好好体验人间仙境，童话故事！
118316415,玫瑰花茶,2017-08-11 22:49,5,去年去的，水真的好看！海拔比较高，孩子不听话看景时，跑了几步，后来就高反了，头疼，不吃饭，半夜还发烧，睡不着觉，幸好带了小氧气瓶，给他吸了氧，才舒服一些，睡着了。
118290308,定风波0424,2017-08-10 21:13,5,回来不久地震了，说有些海子没有了，风景还是很好，值得一游，之后再去峨眉山淡然无味，正是九寨过来不看水，普通的山水没有兴致了
95174102,丽丽哒,2017-01-18 11:29,5,冬天的九寨沟别有一番风味，水特别的美，空气特别的清新，观光车上的讲解员特别不错，让你不会很迷茫的去看风景，调整心态，远离城市喧嚣是一个不错的选择，还有去藏民家里体验也是特别新奇的体验
154449056,M59****755,2018-04-17 08:27,5,九寨沟三天之旅结束了，由于我们后面的行程安排紧，今天才写。贺丹导游很是热情，一路上对我们照顾的很好。比如给我们准备了晕车贴。把自己的充电宝出来让我们使用。路途中，对各位游客都照顾周到、热情。
99626662,静静是大王,2017-03-28 21:04,4,三月底天气微凉赶上半价最后一班车，4月1日就施行旺季门票。人也不少电子票二楼自助取票省时省力，老规矩挤着上观光车，倒是方便每个景点都停车。沟里的树绿了大半，今天阳光大照着湖水湛蓝色，顶上的野生森林公园要4月1号开门，长海还结着冰，越是高海拔越冷树木还没绿，淡季的原因沟里景区卖东西的也少稀稀拉拉，必须要讲物价却是贵。跟着观光车基本景点都看过了，喜欢的就下车多绕绕，一天时间足以。九寨沟的水真的很漂亮。旺季要来的人要三思！
89227721,chrisliu888,2016-10-07 07:51,5,检票进去后，景区车直接送到箭竹海，如果坐在车的左边，沿途可以看到盆景滩，芦苇滩，树正群海等，到诺日朗中心站后，坐右边可以看到镜海，回程方向正好相反，由于一天的行程紧张，这几个景点都是在车上看的，没有徒步游览，不过在车上俯瞰全景，景色也很美，即使没有徒步游览，也没有遗憾。从箭竹海到熊猫海徒步游览，沿途可以看到很多小瀑布。从熊猫海坐车到五花海，出地道后沿左手边的台阶一直往上，爬到公路上，可以到老虎嘴看五花海全景。之后下来徒步到珍珠滩，珍珠滩瀑布就是西游记片尾的那个瀑布，真的很漂亮，看完这个瀑布后，再看牟尼沟的扎噶瀑布就很没意思了。之后徒步到镜海停车场坐车到诺日朗中心站转车到长海，个人觉得长海没什么特别的，拍个照徒步到五花海，海子很小，但是颜色很蓝，还是值得一看的。然后乘车返回诺日朗中心站，如果还有体力，可以去看看诺日朗瀑布，跟珍珠滩瀑布类似，但是比他小，在回程的车上，如果坐左边，也可以看到。如果还想继续看，可以中途下车看看树正群海，如果很累的话，建议直接坐车到出口。沟内有3个藏寨，不建议进去。国庆人很多，沿途车很堵，我们都是直接走回酒店的，5.8公里。平时可以让酒店派车来接，一般酒店都是免费沟口接送的。国庆时山上很冷，至少要穿冲锋衣。
84393229,M42****151,2016-08-11 16:36,5,绝对的世外桃源，随手一拍就是桌面的地方。&#x0A;景区里有类似公交车循环的景观车，免费每站上下。&#x0A;建议10月份或者春天来，十月份来是彩林绚烂，春天大概是百花争艳。&#x0A;水难以置信地清澈，五六米深的池子可以看到底你信不信。&#x0A;然后就是瀑布，各种瀑布看不过来，不过最有名的是珍珠滩瀑布，就是84版西游记片头师徒四人走的那个瀑布。&#x0A;&#x0A;因为景区呈Y型所以有两条线路&#x0A;如果只玩一天的建议在诺日朗中心换乘去长海的线路，不然默认去原始森林，走路很累人...而且在原始森林玩的时候听到狼嚎，好像有狼出没。&#x0A;当然玩两天就随意啦&#x0A;&#x0A;还有走路很累，如果可以尽量坐车do☆ze&#x0A;门票有效日一天，当天若出了门不可再次进入&#x0A;大概三点开始清场
141825363,娜样芬芳,2017-11-19 13:37,5,风景秀丽江山如画太漂亮了，美丽的九寨传奇的地方，里面特别的大去每个地方都会有班车接送逛完这里面我觉得都需要二三天去的时候很匆忙一天就拿下了
118153250,我们去旅行吧风信子,2017-08-05 03:03,4,景区超美，人间仙境一般，来到这里，只要赞叹大自然的力量，鬼斧神工，唯一的建议就是景区增加人力，运力，因为人太多了，拥挤现象很多，我们还可以，但影响国际友人对我们的印象，影响不好。
160338579,熳游轻宿旅行家,2019-06-18 13:30,0,冬天的九寨沟。九寨沟还是秋天去最美。冬天拍不出感觉来了。
160844328,秀峰翠谷,2019-03-16 23:16,0,长海·九寨沟&#x0A;四月的长海，水位下降，但更显清透。远方的雪山清晰可见，巍峨挺拔。&#x0A;八月的长海，水位上涨，不可见底，显得那么混厚温润。山林中云雾缭绕，犹如仙境。
113272855,M27****866,2017-07-23 18:57,4,真的是很美很美的地方！十月底去的，虽然那里很冷，虽然是独自前行，但是仍然阻挡不了我千里迢迢的跑去那里看风景的兴致！虽然冻手冻脚，虽然拍照技术很烂，但是还是忍不住一直拍美景！
160311891,Sky1990,2019-07-07 03:14,0,2014年第一次秋季打卡九寨沟，实景远比照片好看。
153475389,携程用户,2018-02-21 16:35,5,九寨沟的自然景观绝对值得一去，因为我们去的时候是地震前，经历了这次的地震，希望九寨沟会有一副别样的风景留给人们，待到下次一定再去。
118317919,百合1203,2017-08-11 23:29,5,一直想去九寨沟天堂洲际，也是震后损毁最严重的酒店，几乎全毁。而如今的九寨沟那些景色是否依然美丽如故tiffany蓝太美丽。看来真难再去了。
118272097,lyd****ong,2017-08-10 00:30,5,九寨的水是魂牵梦萦的美。一年前的造访惊艳至今，这些照片都是电脑里会时不常翻出来看看的。为九寨祈福希望地震的损失可以降到最低，希望醉美九寨得以保存，四川加油
111994196,iloveteamforce,2017-07-10 22:27,5,美丽神奇的九寨！来了无悔。美的一塌糊涂。马尔代夫我去过，如果说比喻马尔代夫是离天堂最近的地方，那我更愿意比喻九寨沟就在是天堂。
109238708,devilsweety,2017-06-08 20:14,5,景色优美，值得去，就是去的时候不是丰水季节，还多景点没有开，景色还是不错的，的就是景区内的安排的问题，不能玩两天真的有点浪费。
141839619,古言新语,2017-11-20 11:50,5,《九寨沟风景区》九寨六景丫字形，三条丽沟童话境。一百零八海子美，水景之王神奇景。冰川艳貌古化石，雪山瀑海藏峰林。珍稀熊猫金丝猴，瑶池宝盆植物珍。
117026859,_WeCh****542376,2017-07-30 11:59,5,门票有些贵不过贵的很值得风景超棒的哪哪都是景就是特别大所以要一大早出发才行也要保持充足的体力
156588795,沫沫11,2018-09-08 18:01,5,景色宜人，让人感觉神清气爽，对于我们常年生活在西北的人们来说，空气真是好到爆，都想深居在这九寨的山野里，各种景点也是天赋神功，很值得去的地方
154322395,无言千山春自来,2018-04-09 05:51,5,漂亮得此生必去，辛亏在地震前去过看过了，美好的回忆。待了三天两夜慢慢游览。住的是沟口的喜来登酒店，很方便，慢慢走过去就到了，吃的很多川菜选。
153728503,良辰美景hh,2018-03-06 10:48,5,寨沟位于四川省阿坝藏族羌族自治州九寨沟县漳扎镇，是白水沟上游白河的支沟，以有九个藏族村寨（又称何药九寨）而得名。九寨沟平均海拔在2000-3500米，遍布原始森林，沟内分布108个湖泊，有“童话世界”之誉。&#x0A;1992年12月14日，联合国自然遗产委员会16届会议一致通过将九寨沟列入《世界自然遗产名录》，九寨沟成为世界自然遗产。2007年5月8日，阿坝藏族羌族自治州九寨沟旅游景区经国家旅游局正式批准为国家AAAAA级旅游景区。
118313268,此心无障,2017-08-11 20:13,5,拿“九寨归来不看水”来形容九寨沟风景区的美是再贴切不过了，能见度达七米，可以清晰见到沉在水底的钙化树枝的枯干，第一次见到什么叫水至清则无鱼。
111000404,M29****246,2017-06-24 23:55,5,九寨沟的大名鼎鼎大家都知道的，世界自然遗产、国家重点风景名胜区、国家AAAAA级旅游景区、国家级自然保护区、国家地质公园、世界生物圈保护区网络，是中国第一个以保护自然风景为主要目的的自然保护区。&#x0A;因为九个藏族村寨坐落在这片高山湖泊群中而得名&#x0A;还有九寨沟的美食也是很不错，最著名的美食就是铁板牛肉&#x0A;这边想要吃真正的牛肉，一定要去著名的美食店铺：九里香&#x0A;这是三是传承的老店，几十年的老字号&#x0A;做的特色美食超级好吃&#x0A;一定要推荐这家美食店，对于很多美食爱好者来说，这是你们的口福
109909057,M41****179,2017-06-16 16:08,5,这次的4天3晚的若尔盖九寨黄龙线，虽说行程赶，但非常的充实，欣赏草原上的牛羊群，吃无污染无添加美味牦牛肉，骑上高头大马欣赏草原风光。风景如画真不够形容九寨黄龙的美景，期待金秋十月。
87877804,远山近景杯红茶,2016-09-26 09:42,5,八年前游过一次，那次是春天，这次是中秋小假，跟团，第二次旅行，虽不是九寨沟五色缤纷的季节，没有初遇时的惊艳，但依然美到找不着合适的词语形容。6点起床，6点半用餐，7点出发往景区，到时已是人山人海，队排得很长，说真的九寨沟的管理很好，交通车调度及时，秩序井然，排不了多长时就能进入，区内各站点上下车都很方便。上次旅行是阴天，这次遇上了晴好天气，看到了光鲜亮丽的九寨沟，美中不足就是游客实在太多，拍风景要抢，拍人景合一的远景照基本不可能，实在难难难。建议两日游。
154719579,sunshine,2018-05-05 11:38,5,虽然震后很多景点没有开放，但是真的超级美，都说九寨归来不看水，大自然的神奇之作，不加人工雕饰，美的自然。沟里还有藏族的房子，经幡随风摇曳，
95151335,M37****93,2017-01-16 19:59,5,真的，真的，真的特别好，特别是星宇酒店，服务特别好，设施齐全，酒店工作人员非常有耐心，有责任心，对客人的要求一一满足。总之下次到九寨沟还是会入住星宇。另外这个套餐和划算，亲们，冬天的九寨也是很美的。
157103739,_WeCh****575758,2018-10-29 15:38,5,九寨沟的景色非常美，九寨归来不看水，当之无愧，希望九寨能够早点重新对外开放。
154784234,M11****273,2018-05-09 19:17,5,很美，人生必须去一次。夏天很凉快。
117035895,M12****629,2017-07-30 21:13,5,这里美得让人陶醉，大自然的天然景色，无尽感慨。去过九寨沟的人都会有想去第二次得想法，每个季节都有它不同的美，秋季是旺季，五百缤纷得色彩，美得就是一幅幅画。
160318617,乐天长风,2019-06-02 19:27,0,九寨沟真的不需要任何P图都是大片
155261362,wentming,2018-06-14 06:14,5,九寨沟，自然景色宜人，美不胜收，真可谓是人间天堂。
153533446,ston****2303,2018-02-23 15:27,5,人间仙境，排队的人总是很多，连买票都要排很长的队。在网上买票方便快捷，取票后就能入园。省去了排队的时间。取票机都有指示牌，容易找到
96521591,M23****911,2017-02-02 20:31,5,虽然是淡季，还是不错的，价格便宜，人也不多，夏天来一定会更美的，我家女儿说五彩缤纷的水，太美了……一天想都玩下来，时间有点紧张，景区内只有一个餐馆，我们是买的泡面带的开水进去的，这样很方便！
155268251,102****066,2018-06-14 19:54,5,九寨沟依然美丽，但真的不建议现在去，一是地震造成的损坏还有滑石滑坡威危险，二是90%以上商家不营业，三是可看景点少。还是等2020年全部修复再去吧。
152418815,龟龟蔡,2018-01-03 10:30,5,九寨沟是中国旅游景区中必去的一个地方，5A级景区中最值得去的地方，现在周边都配套完善，在沟口都有大把的酒店，飞机、大巴都能很轻松的到达沟口，购票有了网络和自助购票机后，进入园区都很方便了。
117054197,_M15****5305,2017-07-31 15:00,5,十一月初去的九寨沟，稍微有点寒冷，但是景色还是非常的美，各个瀑布水量都还充足，尤其是珍珠滩附近，简直美绝了。不过五彩池的水那时候看不到很多种颜色，而且水量不多。总之九寨沟是很值得去玩一天。
154667871,sunshine,2018-05-02 20:52,4,很美的自然风光，虽然是震后还没有完全开放，很多漂亮的景点不能看，但是就这仅仅开放的几个小景点就可以窥见九寨沟的神奇。期待以后完全开放后再来一次。
154757537,郑州空谷幽兰,2018-05-07 23:40,5,九寨沟的风景优美，特别是海子让人惊艳，水的颜色清澈纯净，呈现出碧绿或碧蓝等五彩的颜色，与蓝天白云，青山绿树，高耸的雪峰互相辉，非常漂亮，这独特的风景值得你去欣赏。
159079824,哇妹陈十一,2019-04-26 13:10,0,九寨沟&#x0A;九寨回来不看水，确实有点惊艳。九寨沟各个季节景色不同，某些人还专门一个季节来一次，也是豪！门票真心贵，车费90还得另外付。
154328830,惠新西街南口,2018-04-09 11:47,5,现在景区里面有专车，十多人一辆，每个车里有一个导游，沿途讲解，但是因为跟团所以时间稍稍有一点紧，每个景点下车照相的时间也不会特别的长。整体玩的还好。值得一去，但最好的时候还是十一后去，那时候人少而且景色相对好一些。地震以后火花海阵亡了，破损比较严重，挺遗憾没看到~
153195428,M67****08,2018-02-07 07:45,5,还是地震之前去的，景色很美，水特别的湖蓝色，清澈见底，我们是办的自由行，有足够的时间在景区玩，一天之内2条线都玩了个遍，特别庆幸当时能赶上那个Y形线路的左侧末班车，把整个景区都走了一遍，回家没多久就地震了，可是美丽的景色永远在我❤里了
117023176,weni8866,2017-07-30 09:00,5,本来只报着到此一游的底气去到九寨，看看水，树，山，结果，没想到会这么漂亮，以致于晚上睡觉之前，眼睛里浮现的都是美水。美翻
113308778,世界美食游走达人,2017-07-26 10:14,5,来九寨，是绝对正确的选择！那山、那水、那人，都是一道动人的风景，舍不得这里的美景，放慢奔腾的脚步，在川大地上温柔地拐弯，留下流连弯转的身影才继续前行！所以，旅途中的人啊，请放缓您匆忙的脚步，好好感受四川藏区的魅力，邂逅旅途中美丽的风景。
113307508,113****587,2017-07-26 09:49,5,我们从成都租车一路自驾而行，路上风景迷人，路稍稍有点窄，要注意安全，九寨沟景色美极了，真心值得一去，但好像景区内游览车管理混乱，根本不用花90园买票，进去就是一顿挤啊！自驾游棒棒哒
109849754,雪丶丫头,2017-06-12 11:35,5,风景很美：水，特别清澈让人我看了心情舒畅，&#x0A;山，给人不一样的感觉而且还能看&#x0A;见山顶的雪景很漂亮更是拥有各&#x0A;种植物
105491417,D88****68,2017-05-09 08:02,5,九寨的水与天、山与树组成了人间的天堂！只有亲临其境才能体会如画的自然景观。周美丽导游是我们见到的最优秀的导游，热情、风趣、细心。一路的讲解了解到了羌族、藏族的文化。还有大巴司机马师傅的一路照顾和护航！感谢！
93068926,yepingna,2016-12-08 14:06,4,九寨沟真的美，全部原图无PS无滤镜，手机拍的！只是早上七点到门口已经是人山人海了！我们国家并不缺乏美丽的地方，缺乏的是可以让人轻松度假的地方！以个人浅见，旅游人口造成的拥堵和在景区放松的心态是国内旅游景点极其稀缺的一点。不过越来越规范的管理，我也相信未来这些会成为比国外更会让人向往的地方！&#x0D;&#x0D;如果真的要去九寨沟，我建议就自己慢慢的欣赏美景，不要跟着人流走，不要带导游，美景是靠自己发现的
157143644,M21****378,2018-11-04 19:49,5,"好美啊,简直像在童话世界里呀！山清水秀,像世外高人隐居的地方,好像刘亦菲版的神雕就是在那里取景的。"
116999428,M22****0110,2017-07-28 23:26,5,非常值得！如果要有建议的话，就是将旅游线路再优化一些！现在的线路感觉一天很紧张！美景得有好的旅游产品来支撑！另外，午餐不行，这是该景点最应考虑的事情！！！！
108955675,110****173,2017-06-05 22:59,5,之前看攻略一直以为要两天玩，其实根本不需要。不知道为啥要推荐两天。坐着巴士车在里面玩一天足够了。景色真的美啊！九寨归来不看水，绝对的同意。门票还是很贵的，所以真的不需要两天了。
161095841,景洪玛雅,2019-03-01 11:42,0,九寨沟不愧是人间仙境，每个海子的景色都让人惊叹，黄龙的风景也很好。2017年8月地震的前一天去的，第二天离开就地震了，也算福大命大了~
121298592,语溪,2017-09-13 22:31,5,"冰雪九寨～九寨沟的冬季就如同艺术大师绘画的一幅经典之作。瀑布与湖水冰清玉洁，仿佛行走在梦幻般的童话世界。人在画中,画留心里，回味一生。"
154831065,天涯乐逍遥,2018-05-13 10:08,5,黄山归来不看山，九寨归来不看水。任何时候，九寨沟都是人山人海，好在景区面积很大，呈Y字型，来回要五十多公里，要坐环保车。车的调度还是很快，等的时间不长。
155390910,77****722,2018-06-24 07:49,5,九寨归来不看水，美景名不虚传和95年首次去基本上没有差别，不过路好开多了，就是门票价格太高。
111164675,潮水1319,2017-07-06 10:35,5,太美了！九寨归来不看水不是浪得虚名！美的风景让我不相信这是真实的！静海，熊猫海，长海，剑竹海，太多太多了都看不完了！等到秋天时候再来看看有不一样的风景
155049141,M14****276,2018-05-28 16:09,4,很漂亮。不知道是不是第一次去觉得很神奇。冬天去的。中午热，早晚很冷。建议带多点干粮，里面卖东西比较贵。最好早上去。因为游玩时间比较长
156968038,呆呆的呆kitty,2018-10-13 18:59,5,美非常值得去那里景色怡人非常好
154790808,敢与源嘟争宠的小小凯妈咪,2018-05-10 10:52,5,没去之前总觉得门票很贵，可是去了之后真的不虚此行，是去过的最美的地方，可惜去了一两个月后就地震了，希望你们能看到不一样的风景
113265095,_WeCh****869093,2017-07-23 08:21,4,景色很美，不过感觉有点单调，玩一圈很累。还是感觉门票有点贵。九寨沟的海子比较好看，景色也是挺值得一看的，就是人太多了QAQ。
